,Unnamed: 0,match,exphappy,samerace,hobby_diff_phys,hobby_diff_out,hobby_diff_in,same_goal,attr_diff,sinc_diff,intel_diff,fun_diff,amb_diff,income_diff,age_diff,same_career,confidence,imprace,date_freq,out_freq
1547,1547,0,0.4444444444444444,0,0.5,0.3,0.4727272727272727,0,0.44173266526588006,0.5138888888888888,0.45394736842105265,0.7150360144057624,0.7289119071596413,0.6192977180182633,0.36363636363636365,0,0.00375,0.10526315789473684,1.0,0.0
1548,1548,0,0.4444444444444444,0,0.4166666666666667,0.5,0.6909090909090909,0,0.15080006465168902,0.4305555555555556,1.0,0.5349639855942376,0.34527406128614585,0.29266262558310896,1.0,0,0.0075,0.2631578947368421,1.0,0.3333333333333333
1549,1549,0,0.4444444444444444,0,0.9583333333333334,0.5333333333333333,0.6545454545454545,0,0.23161467593340876,0.6527777777777778,0.875,0.4749399759903961,0.6138205533975927,0.5195353086469021,0.0,0,0.0075,0.10526315789473684,1.0,0.3333333333333333
1550,1550,1,0.4444444444444444,1,0.8333333333333334,0.4,0.5454545454545454,0,0.19928883142072087,0.7361111111111112,0.875,0.3248799519807923,0.8056394763343404,0.0864561939606087,0.09090909090909091,0,0.0025,0.05263157894736842,1.0,0.3333333333333333
1551,1551,0,0.4444444444444444,0,0.08333333333333333,0.5666666666666667,0.7636363636363637,0,0.13463714239534508,0.625,0.7697368421052632,0.4749399759903961,0.7672756917469908,0.1541958904090065,0.36363636363636365,0,0.00625,0.42105263157894735,1.0,0.3333333333333333
1552,1552,0,0.4444444444444444,0,0.5416666666666666,0.5333333333333333,0.4,0,0.11847422013900114,0.6527777777777778,0.875,0.1748199279711884,0.8056394763343404,0.5722470771506798,0.45454545454545453,0,0.015,0.15789473684210525,1.0,0.3333333333333333
1553,1553,0,0.4444444444444444,0,0.5416666666666666,0.4666666666666667,0.509090909090909,1,0.11847422013900114,0.4027777777777778,0.9013157894736842,0.4749399759903961,0.7672756917469908,0.010746450749472298,0.5454545454545454,0,0.01,0.3157894736842105,1.0,0.3333333333333333
1554,1554,0,0.4444444444444444,0,0.625,0.5,0.5818181818181818,0,0.2801034427024406,0.625,0.875,0.4749399759903961,0.3836378458734954,0.0,0.2727272727272727,0,0.005,0.10526315789473684,1.0,0.3333333333333333
1555,1555,0,0.4444444444444444,1,0.375,0.43333333333333335,0.6545454545454545,0,0.166962986908033,0.9583333333333334,0.9539473684210527,0.20483193277310915,0.34527406128614585,0.21057912537573384,1.0,0,0.00625,0.05263157894736842,1.0,0.3333333333333333
1556,1556,0,0.4444444444444444,1,0.625,0.5666666666666667,0.7636363636363637,0,0.45789558752222403,0.9027777777777778,1.0,0.05477190876350529,0.07672756917469908,0.2559536619884925,0.9090909090909091,0,0.008749999999999999,0.05263157894736842,1.0,0.3333333333333333
1557,1557,0,0.4444444444444444,0,0.25,0.3333333333333333,0.36363636363636365,0,0.29626636495878456,0.7638888888888888,0.743421052631579,0.2948679471788715,0.6521843379849422,0.0,0.7272727272727273,0,0.0075,0.15789473684210525,1.0,0.3333333333333333
1558,1558,0,0.4444444444444444,0,0.16666666666666666,0.7,0.6545454545454545,0,0.21545175367706482,0.625,0.8486842105263158,0.4449279711884754,0.15345513834939817,0.7777066732038533,0.0,0,0.015,0.05263157894736842,1.0,0.3333333333333333
1559,1559,0,0.4444444444444444,0,1.0,0.5333333333333333,0.36363636363636365,0,0.18312590916437693,0.4861111111111111,0.8486842105263158,0.2948679471788715,0.6521843379849422,0.5696017969661944,0.09090909090909091,0,0.015,0.42105263157894735,1.0,0.3333333333333333
1560,1560,0,0.4444444444444444,0,0.75,0.5666666666666667,0.32727272727272727,0,0.18312590916437693,0.4861111111111111,0.8486842105263158,0.2948679471788715,0.8440032609216899,1.0,0.09090909090909091,0,0.015,0.42105263157894735,1.0,0.3333333333333333
1561,1561,0,0.4444444444444444,0,0.16666666666666666,0.5666666666666667,0.4727272727272727,0,0.3609180539841603,0.4861111111111111,0.8486842105263158,0.4749399759903961,0.8823670455090394,0.667950349687227,0.45454545454545453,0,0.01,0.15789473684210525,1.0,0.3333333333333333
1562,1562,0,0.4444444444444444,0,0.5833333333333334,0.36666666666666664,0.6545454545454545,0,0.24777759818975273,0.6805555555555556,0.8486842105263158,0.504951980792317,0.30691027669879634,0.4217055500999819,0.09090909090909091,0,0.0025,0.21052631578947367,1.0,0.3333333333333333
1563,1563,1,0.4444444444444444,0,0.375,0.4666666666666667,0.36363636363636365,0,0.23161467593340876,0.4305555555555556,1.0,0.504951980792317,0.11509135376204863,0.3554310196158358,0.2727272727272727,1,0.00625,0.3157894736842105,1.0,0.3333333333333333
1564,1564,0,0.4444444444444444,0,0.9166666666666666,0.6333333333333333,0.6545454545454545,1,0.10231129788265719,0.5972222222222222,0.8486842105263158,0.4449279711884754,0.8440032609216899,0.0,0.6363636363636364,0,0.01,0.05263157894736842,1.0,0.3333333333333333
1565,1565,0,0.4444444444444444,0,0.5,0.43333333333333335,0.4,0,0.18312590916437693,0.6527777777777778,0.8223684210526315,0.5949879951980792,0.6905481225722917,0.6744267253113121,0.6363636363636364,0,0.005,0.10526315789473684,1.0,0.3333333333333333
1566,1566,1,0.5555555555555556,1,0.5833333333333334,0.36666666666666664,0.32727272727272727,0,0.24777759818975273,0.4861111111111111,0.7697368421052632,0.745048019207683,0.1918189229367477,0.9152156345180559,1.0,1,0.008749999999999999,0.2631578947368421,0.5,0.0
1567,1567,1,0.5555555555555556,1,0.2916666666666667,0.4666666666666667,0.36363636363636365,1,0.32859220947147244,0.7083333333333334,0.506578947368421,0.6850240096038416,0.4603654150481945,0.6883429514542627,0.09090909090909091,0,0.008749999999999999,0.10526315789473684,0.5,0.0
1568,1568,1,0.5555555555555556,0,0.25,0.4666666666666667,0.2545454545454545,0,0.29626636495878456,0.7916666666666666,0.506578947368421,0.5349639855942376,0.6521843379849422,1.0,0.18181818181818182,0,0.00375,0.05263157894736842,0.5,0.0
1569,1569,1,0.5555555555555556,0,0.8333333333333334,0.43333333333333335,0.32727272727272727,0,0.23161467593340876,0.6805555555555556,0.40131578947368424,0.6850240096038416,0.6138205533975927,1.0,0.45454545454545453,0,0.0075,0.42105263157894735,0.5,0.0
1570,1570,0,0.5555555555555556,0,0.7083333333333334,0.4666666666666667,0.5454545454545454,1,0.21545175367706482,0.7083333333333334,0.506578947368421,0.3849039615846338,0.6521843379849422,1.0,0.5454545454545454,1,0.01625,0.15789473684210525,0.5,0.0
1571,1571,0,0.5555555555555556,1,0.4583333333333333,0.5333333333333333,0.21818181818181817,0,0.21545175367706482,0.4583333333333333,0.5328947368421053,0.6850240096038416,0.6138205533975927,1.0,0.6363636363636364,0,0.011249999999999994,0.3157894736842105,0.5,0.0
1572,1572,1,0.5555555555555556,0,0.2916666666666667,0.36666666666666664,0.36363636363636365,1,0.3770809762405043,0.6805555555555556,0.506578947368421,0.6850240096038416,0.23018270752409725,1.0,0.36363636363636365,1,0.00625,0.10526315789473684,0.5,0.0
1573,1573,1,0.5555555555555556,0,0.4583333333333333,0.3,0.14545454545454545,0,0.2639405204460966,1.0,0.5855263157894737,0.4149159663865546,0.1918189229367477,0.9519245981126725,1.0,0,0.0075,0.05263157894736842,0.5,0.0
1574,1574,0,0.5555555555555556,0,0.625,0.5,0.10909090909090909,0,0.5548731210602877,0.9583333333333334,0.7697368421052632,0.504951980792317,0.23018270752409725,0.9519245981126725,1.0,0,0.01,0.05263157894736842,0.5,0.0
1575,1575,1,0.5555555555555556,1,0.5,0.3333333333333333,0.2909090909090909,0,0.3932438984968482,0.8194444444444444,0.375,0.504951980792317,0.498729199635544,1.0,0.8181818181818182,0,0.008749999999999999,0.15789473684210525,0.5,0.0
1576,1576,1,0.5555555555555556,1,0.9166666666666666,0.23333333333333334,0.2909090909090909,0,0.31242928721512847,0.6805555555555556,0.48026315789473684,0.6550120048019208,0.07672756917469908,0.43017158689731155,0.09090909090909091,1,0.01625,0.05263157894736842,0.5,0.0
1577,1577,1,0.5555555555555556,1,0.4166666666666667,0.4,0.43636363636363634,1,0.2801034427024406,0.5416666666666666,0.48026315789473684,0.504951980792317,0.498729199635544,1.0,0.18181818181818182,0,0.01625,0.42105263157894735,0.5,0.0
1578,1578,0,0.5555555555555556,1,0.5833333333333334,0.5,0.6909090909090909,1,0.2801034427024406,0.5416666666666666,0.48026315789473684,0.504951980792317,0.6905481225722917,0.8425844501423121,0.18181818181818182,0,0.01625,0.42105263157894735,0.5,0.0
1579,1579,0,0.5555555555555556,1,0.6666666666666666,0.43333333333333335,0.2545454545454545,1,0.45789558752222403,0.5416666666666666,0.48026315789473684,0.6850240096038416,0.7289119071596413,1.0,0.5454545454545454,1,0.011249999999999994,0.15789473684210525,0.5,0.0
1580,1580,0,0.5555555555555556,0,0.5833333333333334,0.5,0.7272727272727273,0,0.34475513172781636,0.7361111111111112,0.48026315789473684,0.7150360144057624,0.15345513834939817,0.8961570749130237,0.18181818181818182,0,0.00375,0.21052631578947367,0.5,0.0
1581,1581,1,0.5555555555555556,0,0.5416666666666666,0.4,0.36363636363636365,1,0.32859220947147244,0.5972222222222222,1.0,0.7150360144057624,0.26854649211144677,0.8524472404853292,0.36363636363636365,0,0.0075,0.3157894736842105,0.5,0.0
1582,1582,1,0.5555555555555556,1,0.25,0.6333333333333333,0.2909090909090909,0,0.19928883142072087,0.6527777777777778,0.48026315789473684,0.6550120048019208,0.6905481225722917,1.0,0.7272727272727273,0,0.011249999999999994,0.05263157894736842,0.5,0.0
1583,1583,0,0.5555555555555556,1,0.4166666666666667,0.5,0.4727272727272727,1,0.2801034427024406,0.7083333333333334,0.45394736842105265,0.8050720288115246,0.5370929842228935,1.0,0.7272727272727273,1,0.00625,0.10526315789473684,0.5,0.0
1584,1584,0,0.4444444444444444,1,0.625,0.5,0.21818181818181817,0,0.15080006465168902,0.4027777777777778,1.0,0.8350840336134454,0.4603654150481945,0.941782457060518,0.9090909090909091,0,0.0075,0.2631578947368421,0.8333333333333334,0.3333333333333333
1585,1585,0,0.4444444444444444,1,0.75,0.6,0.4,1,0.23161467593340876,0.625,0.9276315789473685,0.7750600240096038,0.8056394763343404,0.840121603073998,0.18181818181818182,0,0.0075,0.10526315789473684,0.8333333333333334,0.3333333333333333
1586,1586,0,0.4444444444444444,0,0.7916666666666666,0.5333333333333333,0.21818181818181817,0,0.19928883142072087,0.7083333333333334,0.9276315789473685,0.625,0.997458399271088,0.840121603073998,0.09090909090909091,0,0.0025,0.05263157894736842,0.8333333333333334,0.3333333333333333
1587,1587,1,0.4444444444444444,0,0.375,0.5666666666666667,0.2909090909090909,0,0.13463714239534508,0.5972222222222222,0.8223684210526315,0.7750600240096038,0.9590946146837386,1.0,0.18181818181818182,1,0.00625,0.42105263157894735,0.8333333333333334,0.3333333333333333
1588,1588,0,0.4444444444444444,0,0.16666666666666666,0.26666666666666666,0.43636363636363634,1,0.11847422013900114,0.625,0.9276315789473685,0.4749399759903961,0.997458399271088,1.0,0.2727272727272727,0,0.015,0.15789473684210525,0.8333333333333334,0.3333333333333333
1589,1589,1,0.4444444444444444,1,0.4166666666666667,0.6,0.18181818181818182,0,0.11847422013900114,0.375,0.9539473684210527,0.7750600240096038,0.9590946146837386,0.840121603073998,0.36363636363636365,0,0.01,0.3157894736842105,0.8333333333333334,0.3333333333333333
1590,1590,0,0.4444444444444444,0,0.5833333333333334,0.5,0.4,1,0.2801034427024406,0.5972222222222222,0.9276315789473685,0.7750600240096038,0.5754567688102431,1.0,0.09090909090909091,0,0.005,0.10526315789473684,0.8333333333333334,0.3333333333333333
1591,1591,0,0.4444444444444444,0,0.3333333333333333,0.16666666666666666,0.18181818181818182,0,0.166962986908033,0.9305555555555556,1.0,0.504951980792317,0.5370929842228935,1.0,1.0,0,0.00625,0.05263157894736842,0.8333333333333334,0.3333333333333333
1592,1592,1,0.4444444444444444,0,0.3333333333333333,0.7,0.36363636363636365,0,0.45789558752222403,0.875,1.0,0.354891956782713,0.26854649211144677,1.0,0.7272727272727273,0,0.008749999999999999,0.05263157894736842,0.8333333333333334,0.3333333333333333
1593,1593,0,0.4444444444444444,1,0.4583333333333333,0.3333333333333333,0.18181818181818182,0,0.29626636495878456,0.7361111111111112,0.7960526315789473,0.5949879951980792,0.8440032609216899,1.0,0.5454545454545454,0,0.0075,0.15789473684210525,0.8333333333333334,0.3333333333333333
1594,1594,1,0.4444444444444444,1,0.375,0.36666666666666664,0.4,0,0.21545175367706482,0.5972222222222222,0.9013157894736842,0.745048019207683,0.26854649211144677,0.9517364639616206,0.18181818181818182,0,0.015,0.05263157894736842,0.8333333333333334,0.3333333333333333
1595,1595,0,0.4444444444444444,1,0.875,0.6,0.4,1,0.18312590916437693,0.4583333333333333,0.9013157894736842,0.5949879951980792,0.8440032609216899,0.840121603073998,0.09090909090909091,0,0.015,0.42105263157894735,0.8333333333333334,0.3333333333333333
1596,1596,0,0.4444444444444444,1,0.5416666666666666,0.5666666666666667,0.6545454545454545,1,0.18312590916437693,0.4583333333333333,0.9013157894736842,0.5949879951980792,1.0,0.840121603073998,0.09090909090909091,0,0.015,0.42105263157894735,0.8333333333333334,0.3333333333333333
1597,1597,0,0.4444444444444444,1,0.4583333333333333,0.5666666666666667,0.43636363636363634,1,0.3609180539841603,0.4583333333333333,0.9013157894736842,0.7750600240096038,1.0,0.9132829836936149,0.2727272727272727,0,0.01,0.15789473684210525,0.8333333333333334,0.3333333333333333
1598,1598,0,0.4444444444444444,0,0.2916666666666667,0.3,0.4727272727272727,0,0.24777759818975273,0.6527777777777778,0.9013157894736842,0.8050720288115246,0.498729199635544,0.9228151140135713,0.09090909090909091,0,0.0025,0.21052631578947367,0.8333333333333334,0.3333333333333333
1599,1599,0,0.4444444444444444,0,0.3333333333333333,0.4,0.2545454545454545,1,0.23161467593340876,0.4583333333333333,1.0,0.8050720288115246,0.30691027669879634,0.5262910349801248,0.09090909090909091,0,0.00625,0.3157894736842105,0.8333333333333334,0.3333333333333333
1600,1600,0,0.4444444444444444,1,0.7083333333333334,0.7666666666666667,0.32727272727272727,0,0.10231129788265719,0.5694444444444444,0.9013157894736842,0.745048019207683,1.0,0.9132829836936149,0.45454545454545453,0,0.01,0.05263157894736842,0.8333333333333334,0.3333333333333333
1601,1601,0,0.4444444444444444,1,0.625,0.5,0.2909090909090909,1,0.18312590916437693,0.625,0.875,0.895108043217287,0.8823670455090394,0.9132829836936149,0.45454545454545453,0,0.005,0.10526315789473684,0.8333333333333334,0.3333333333333333
1602,1602,1,0.4444444444444444,0,0.5416666666666666,0.43333333333333335,0.509090909090909,0,0.19928883142072087,0.09722222222222222,1.0,0.3849039615846338,0.11509135376204863,0.5213539387737359,0.8181818181818182,0,0.008749999999999999,0.2631578947368421,0.5,0.0
1603,1603,0,0.4444444444444444,0,1.0,0.26666666666666666,0.18181818181818182,1,0.2801034427024406,0.3194444444444444,0.743421052631579,0.3248799519807923,0.3836378458734954,0.2683876190625503,0.2727272727272727,0,0.008749999999999999,0.10526315789473684,0.5,0.0
1604,1604,1,0.4444444444444444,0,0.9583333333333334,0.2,0.36363636363636365,0,0.24777759818975273,0.4027777777777778,0.743421052631579,0.1748199279711884,0.5754567688102431,0.44921874443258314,0.18181818181818182,0,0.00375,0.05263157894736842,0.5,0.0
1605,1605,0,0.4444444444444444,1,0.041666666666666664,0.3,0.36363636363636365,0,0.18312590916437693,0.2916666666666667,0.6381578947368421,0.3248799519807923,0.5370929842228935,0.4037301871222174,0.09090909090909091,0,0.0075,0.42105263157894735,0.5,0.0
1606,1606,1,0.4444444444444444,1,0.5833333333333334,0.6666666666666666,0.509090909090909,1,0.166962986908033,0.3194444444444444,0.743421052631579,0.02475990396158451,0.5754567688102431,0.5751489039047814,0.18181818181818182,0,0.01625,0.15789473684210525,0.5,0.0
1607,1607,0,0.4444444444444444,0,0.6666666666666666,0.4,0.4,0,0.166962986908033,0.06944444444444445,0.7697368421052632,0.3248799519807923,0.5370929842228935,0.5751489039047814,0.2727272727272727,1,0.011249999999999994,0.3157894736842105,0.5,0.0
1608,1608,1,0.4444444444444444,0,0.75,0.36666666666666664,0.2545454545454545,1,0.32859220947147244,0.2916666666666667,0.743421052631579,0.3248799519807923,0.15345513834939817,0.293061698024734,0.0,0,0.00625,0.10526315789473684,0.5,0.0
1609,1609,0,0.4444444444444444,0,0.4166666666666667,0.5,0.2545454545454545,0,0.21545175367706482,0.625,0.8223684210526315,0.05477190876350529,0.11509135376204863,0.4037301871222174,0.9090909090909091,0,0.0075,0.05263157894736842,0.5,0.0
1610,1610,0,0.4444444444444444,0,0.6666666666666666,0.3,0.21818181818181817,0,0.5063843542912558,0.5694444444444444,1.0,0.08478391356542606,0.30691027669879634,0.3347932733489447,0.6363636363636364,0,0.01,0.05263157894736842,0.5,0.0
1611,1611,0,0.4444444444444444,0,0.375,0.4666666666666667,0.4,0,0.34475513172781636,0.4305555555555556,0.6118421052631579,0.1448079231692676,0.42200163046084493,0.4037301871222174,0.45454545454545453,0,0.008749999999999999,0.15789473684210525,0.5,0.0
1612,1612,1,0.4444444444444444,0,0.125,0.5,0.4,0,0.2639405204460966,0.2916666666666667,0.7171052631578947,0.2948679471788715,0.15345513834939817,0.4037301871222174,0.2727272727272727,0,0.01625,0.05263157894736842,0.5,0.0
1613,1613,0,0.4444444444444444,0,1.0,0.4,0.32727272727272727,1,0.23161467593340876,0.1527777777777778,0.7171052631578947,0.1448079231692676,0.42200163046084493,0.46448041480729785,0.18181818181818182,0,0.01625,0.42105263157894735,0.5,0.0
1614,1614,0,0.4444444444444444,0,0.875,0.5,0.509090909090909,1,0.23161467593340876,0.1527777777777778,0.7171052631578947,0.1448079231692676,0.6138205533975927,0.5751489039047814,0.18181818181818182,0,0.01625,0.42105263157894735,0.5,0.0
1615,1615,0,0.4444444444444444,0,0.2916666666666667,0.43333333333333335,0.509090909090909,1,0.4094068207531922,0.1527777777777778,0.7171052631578947,0.3248799519807923,0.6521843379849422,0.5751489039047814,0.18181818181818182,0,0.011249999999999994,0.15789473684210525,0.5,0.0
1616,1616,1,0.4444444444444444,1,0.7083333333333334,0.36666666666666664,0.4727272727272727,0,0.29626636495878456,0.3472222222222222,0.7171052631578947,0.354891956782713,0.07672756917469908,0.293061698024734,0.18181818181818182,0,0.00375,0.21052631578947367,0.5,0.0
1617,1617,1,0.4444444444444444,0,0.5,0.4666666666666667,0.4727272727272727,1,0.2801034427024406,0.20833333333333334,1.0,0.354891956782713,0.34527406128614585,0.39739633737014113,0.0,0,0.0075,0.3157894736842105,0.5,0.0
1618,1618,1,0.4444444444444444,0,1.0,0.36666666666666664,0.03636363636363636,0,0.15080006465168902,0.2638888888888889,0.7171052631578947,0.2948679471788715,0.6138205533975927,0.2683876190625503,0.36363636363636365,0,0.011249999999999994,0.05263157894736842,0.5,0.0
1619,1619,0,0.4444444444444444,0,0.625,0.5,0.5818181818181818,1,0.23161467593340876,0.3194444444444444,0.6907894736842105,0.4449279711884754,0.4603654150481945,0.5751489039047814,0.36363636363636365,0,0.00625,0.10526315789473684,0.5,0.0
1620,1620,1,0.5555555555555556,1,0.375,0.3333333333333333,0.21818181818181817,1,0.2639405204460966,0.375,0.6381578947368421,0.5349639855942376,0.15345513834939817,0.28556483715706493,0.5454545454545454,0,0.008749999999999999,0.42105263157894735,0.8333333333333334,0.0
1621,1621,0,0.5555555555555556,1,0.3333333333333333,0.43333333333333335,0.18181818181818182,0,0.34475513172781636,0.5972222222222222,0.375,0.4749399759903961,0.42200163046084493,0.05869215409327178,0.5454545454545454,0,0.008749999999999999,0.2631578947368421,0.8333333333333334,0.0
1622,1622,0,0.5555555555555556,0,0.2916666666666667,0.16666666666666666,0.36363636363636365,1,0.31242928721512847,0.6805555555555556,0.375,0.3248799519807923,0.6138205533975927,0.49177126877956523,0.45454545454545453,0,0.00375,0.21052631578947367,0.8333333333333334,0.0
1623,1623,0,0.5555555555555556,0,0.7083333333333334,0.3333333333333333,0.14545454545454545,1,0.24777759818975273,0.5694444444444444,0.26973684210526316,0.4749399759903961,0.5754567688102431,0.3403232771828906,0.18181818181818182,0,0.0075,0.5789473684210527,0.8333333333333334,0.0
1624,1624,0,0.5555555555555556,0,0.5833333333333334,0.36666666666666664,0.43636363636363634,0,0.23161467593340876,0.5972222222222222,0.375,0.1748199279711884,0.6138205533975927,0.6470845620251215,0.09090909090909091,0,0.01625,0.3157894736842105,0.8333333333333334,0.0
1625,1625,0,0.5555555555555556,1,0.25,0.36666666666666664,0.18181818181818182,0,0.23161467593340876,0.3472222222222222,0.40131578947368424,0.4749399759903961,0.5754567688102431,0.5674810119907017,0.0,1,0.011249999999999994,0.47368421052631576,0.8333333333333334,0.0
1626,1626,0,0.5555555555555556,0,0.25,0.3333333333333333,0.18181818181818182,0,0.3932438984968482,0.5694444444444444,0.375,0.4749399759903961,0.1918189229367477,0.6151416635904833,0.2727272727272727,0,0.00625,0.2631578947368421,0.8333333333333334,0.0
1627,1627,0,0.5555555555555556,0,0.5,0.13333333333333333,0.18181818181818182,1,0.2801034427024406,0.9027777777777778,0.45394736842105265,0.20483193277310915,0.15345513834939817,0.349855407502847,0.6363636363636364,0,0.0075,0.21052631578947367,0.8333333333333334,0.0
1628,1628,0,0.5555555555555556,0,0.4166666666666667,0.4666666666666667,0.2909090909090909,1,0.5710360433166316,0.8472222222222222,0.6381578947368421,0.23484393757502994,0.26854649211144677,0.349855407502847,0.36363636363636365,0,0.01,0.21052631578947367,0.8333333333333334,0.0
1629,1629,0,0.5555555555555556,1,0.375,0.36666666666666664,0.18181818181818182,1,0.4094068207531922,0.7083333333333334,0.24342105263157895,0.2948679471788715,0.4603654150481945,0.6452431277587665,0.18181818181818182,0,0.008749999999999999,0.3157894736842105,0.8333333333333334,0.0
1630,1630,1,0.5555555555555556,1,0.7916666666666666,0.3333333333333333,0.32727272727272727,1,0.32859220947147244,0.5694444444444444,0.34868421052631576,0.4449279711884754,0.11509135376204863,0.0,0.5454545454545454,0,0.01625,0.21052631578947367,0.8333333333333334,0.0
1631,1631,0,0.5555555555555556,1,0.4583333333333333,0.36666666666666664,0.32727272727272727,0,0.29626636495878456,0.4305555555555556,0.34868421052631576,0.2948679471788715,0.4603654150481945,0.676484798903121,0.45454545454545453,0,0.01625,0.5789473684210527,0.8333333333333334,0.0
1632,1632,0,0.5555555555555556,1,0.375,0.3333333333333333,0.5818181818181818,0,0.29626636495878456,0.4305555555555556,0.34868421052631576,0.2948679471788715,0.6521843379849422,1.0,0.45454545454545453,0,0.01625,0.5789473684210527,0.8333333333333334,0.0
1633,1633,0,0.5555555555555556,1,0.5416666666666666,0.4,0.43636363636363634,0,0.47405850977856795,0.4305555555555556,0.34868421052631576,0.4749399759903961,0.6905481225722917,0.710069595383302,0.09090909090909091,0,0.011249999999999994,0.3157894736842105,0.8333333333333334,0.0
1634,1634,0,0.5555555555555556,0,0.5416666666666666,0.13333333333333333,0.4,1,0.3609180539841603,0.625,0.34868421052631576,0.504951980792317,0.11509135376204863,0.5459482032475945,0.45454545454545453,0,0.00375,0.3684210526315789,0.8333333333333334,0.0
1635,1635,1,0.5555555555555556,0,0.3333333333333333,0.23333333333333334,0.2545454545454545,0,0.34475513172781636,0.4861111111111111,1.0,0.504951980792317,0.30691027669879634,0.22279644312433816,0.2727272727272727,0,0.0075,0.47368421052631576,0.8333333333333334,0.0
1636,1636,1,0.5555555555555556,1,0.2916666666666667,0.5333333333333333,0.18181818181818182,0,0.21545175367706482,0.5416666666666666,0.34868421052631576,0.4449279711884754,0.6521843379849422,0.7590357839706853,0.09090909090909091,0,0.011249999999999994,0.21052631578947367,0.8333333333333334,0.0
1637,1637,0,0.5555555555555556,1,0.125,0.4,0.36363636363636365,0,0.29626636495878456,0.5972222222222222,0.3223684210526316,0.5949879951980792,0.498729199635544,0.8118273669627879,0.09090909090909091,0,0.00625,0.2631578947368421,0.8333333333333334,0.0
1638,1638,0,0.8888888888888888,0,0.625,0.23333333333333334,0.21818181818181817,0,0.29626636495878456,0.4027777777777778,0.7697368421052632,0.7750600240096038,0.42200163046084493,0.35466137990698765,0.6363636363636364,0,0.00625,0.5789473684210527,0.6666666666666666,0.0
1639,1639,0,0.8888888888888888,0,0.4166666666666667,0.2,0.6181818181818182,0,0.3770809762405043,0.625,0.506578947368421,0.7150360144057624,0.4603654150481945,0.655322557427237,0.45454545454545453,0,0.00625,0.42105263157894735,0.6666666666666666,0.0
1640,1640,0,0.8888888888888888,0,0.375,0.2,0.509090909090909,0,0.34475513172781636,0.7083333333333334,0.506578947368421,0.5649759903961584,0.6521843379849422,0.7966854183205606,0.36363636363636365,0,0.00125,0.3684210526315789,0.6666666666666666,0.0
1641,1641,0,0.8888888888888888,1,0.875,0.03333333333333333,0.509090909090909,0,0.2801034427024406,0.5972222222222222,0.40131578947368424,0.7150360144057624,0.6905481225722917,0.6457904271072807,0.09090909090909091,0,0.005,0.7368421052631579,0.6666666666666666,0.0
1642,1642,0,0.8888888888888888,1,0.4166666666666667,0.5333333333333333,0.5818181818181818,0,0.2639405204460966,0.625,0.506578947368421,0.4149159663865546,0.6521843379849422,0.676484798903121,0.0,0,0.013750000000000002,0.47368421052631576,0.6666666666666666,0.0
1643,1643,0,0.8888888888888888,0,0.25,0.2,0.4727272727272727,1,0.2639405204460966,0.375,0.5328947368421053,0.7150360144057624,0.6905481225722917,0.7811329951669478,0.09090909090909091,0,0.008749999999999999,0.631578947368421,0.6666666666666666,0.0
1644,1644,0,0.8888888888888888,0,0.3333333333333333,0.16666666666666666,0.32727272727272727,0,0.4255697430095361,0.5972222222222222,0.506578947368421,0.7150360144057624,0.30691027669879634,0.6860169292230773,0.18181818181818182,0,0.00375,0.42105263157894735,0.6666666666666666,0.0
1645,1645,0,0.8888888888888888,0,0.6666666666666666,0.3,0.4727272727272727,0,0.31242928721512847,0.9305555555555556,0.5855263157894737,0.4449279711884754,0.42200163046084493,0.5434796551444001,0.7272727272727273,1,0.005,0.3684210526315789,0.6666666666666666,0.0
1646,1646,0,0.8888888888888888,0,0.4166666666666667,0.23333333333333334,0.509090909090909,0,0.6033618878293195,0.875,0.7697368421052632,0.2948679471788715,0.3836378458734954,0.2648130701925667,0.45454545454545453,0,0.0075,0.3684210526315789,0.6666666666666666,0.0
1647,1647,0,0.8888888888888888,0,0.5416666666666666,0.3333333333333333,0.5454545454545454,0,0.44173266526588006,0.7361111111111112,0.375,0.5349639855942376,0.42200163046084493,0.6860169292230773,0.2727272727272727,0,0.00625,0.47368421052631576,0.6666666666666666,0.0
1648,1648,0,0.8888888888888888,0,0.9583333333333334,0.43333333333333335,0.6909090909090909,0,0.3609180539841603,0.5972222222222222,0.48026315789473684,0.6850240096038416,0.23018270752409725,0.5796812266346649,0.45454545454545453,0,0.013750000000000002,0.3684210526315789,0.6666666666666666,0.0
1649,1649,0,0.8888888888888888,0,0.375,0.4,0.4727272727272727,0,0.32859220947147244,0.4583333333333333,0.48026315789473684,0.5349639855942376,0.42200163046084493,0.5796812266346649,0.36363636363636365,0,0.013750000000000002,0.7368421052631579,0.6666666666666666,0.0
1650,1650,0,0.8888888888888888,0,0.2916666666666667,0.36666666666666664,0.5818181818181818,0,0.32859220947147244,0.4583333333333333,0.48026315789473684,0.5349639855942376,0.6138205533975927,0.44595205144613875,0.36363636363636365,0,0.013750000000000002,0.7368421052631579,0.6666666666666666,0.0
1651,1651,0,0.8888888888888888,0,0.7083333333333334,0.23333333333333334,0.8,0,0.5063843542912558,0.4583333333333333,0.48026315789473684,0.7150360144057624,0.5754567688102431,0.40724202460851705,0.0,0,0.008749999999999999,0.47368421052631576,0.6666666666666666,0.0
